;z     fit    dndz (normalized fit)
      0.0052732       0.0000000        0.0000000000000000
      0.0052773       0.0000000        0.0000000000000000
      0.0052813       0.0000000        0.0000000000000000
      0.0052853       0.0000000        0.0000000000000000
      0.0052893       0.0000000        0.0000000000000000
      0.0052933       0.0000000        0.0000000000000000
      0.0052974       0.0000000        0.0000000000000000
      0.0053014       0.0000000        0.0000000000000000
      0.0053054       0.0000000        0.0000000000000000
      0.0053094       0.0000000        0.0000000000000000
      0.0053135       0.0000000        0.0000000000000000
      0.0053175       0.0000000        0.0000000000000000
      0.0053216       0.0000000        0.0000000000000000
      0.0053256       0.0000000        0.0000000000000000
      0.0053297       0.0000000        0.0000000000000000
      0.0053337       0.0000000        0.0000000000000000
      0.0053378       0.0000000        0.0000000000000000
      0.0053418       0.0000000        0.0000000000000000
      0.0053459       0.0000000        0.0000000000000000
      0.0053500       0.0000000        0.0000000000000000
      0.0053540       0.0000000        0.0000000000000000
      0.0053581       0.0000000        0.0000000000000000
      0.0053622       0.0000000        0.0000000000000000
      0.0053662       0.0000000        0.0000000000000000
      0.0053703       0.0000000        0.0000000000000000
      0.0053744       0.0000000        0.0000000000000000
      0.0053785       0.0000000        0.0000000000000000
      0.0053826       0.0000000        0.0000000000000000
      0.0053867       0.0000000        0.0000000000000000
      0.0053908       0.0000000        0.0000000000000000
      0.0053949       0.0000000        0.0000000000000000
      0.0053990       0.0000000        0.0000000000000000
      0.0054031       0.0000000        0.0000000000000000
      0.0054072       0.0000000        0.0000000000000000
      0.0054113       0.0000000        0.0000000000000000
      0.0054154       0.0000000        0.0000000000000000
      0.0054195       0.0000000        0.0000000000000000
      0.0054237       0.0000000        0.0000000000000000
      0.0054278       0.0000000        0.0000000000000000
      0.0054319       0.0000000        0.0000000000000000
      0.0054360       0.0000000        0.0000000000000000
      0.0054402       0.0000000        0.0000000000000000
      0.0054443       0.0000000        0.0000000000000000
      0.0054485       0.0000000        0.0000000000000000
      0.0054526       0.0000000        0.0000000000000000
      0.0054567       0.0000000        0.0000000000000000
      0.0054609       0.0000000        0.0000000000000000
      0.0054650       0.0000000        0.0000000000000000
      0.0054692       0.0000000        0.0000000000000000
      0.0054734       0.0000000        0.0000000000000000
      0.0054775       0.0000000        0.0000000000000000
      0.0054817       0.0000000        0.0000000000000000
      0.0054859       0.0000000        0.0000000000000000
      0.0054900       0.0000000        0.0000000000000000
      0.0054942       0.0000000        0.0000000000000000
      0.0054984       0.0000000        0.0000000000000000
      0.0055026       0.0000000        0.0000000000000000
      0.0055067       0.0000000        0.0000000000000000
      0.0055109       0.0000000        0.0000000000000000
      0.0055151       0.0000000        0.0000000000000000
      0.0055193       0.0000000        0.0000000000000000
      0.0055235       0.0000000        0.0000000000000000
      0.0055277       0.0000000        0.0000000000000000
      0.0055319       0.0000000        0.0000000000000000
      0.0055361       0.0000000        0.0000000000000000
      0.0055403       0.0000000        0.0000000000000000
      0.0055445       0.0000000        0.0000000000000000
      0.0055488       0.0000000        0.0000000000000000
      0.0055530       0.0000000        0.0000000000000000
      0.0055572       0.0000000        0.0000000000000000
      0.0055614       0.0000000        0.0000000000000000
      0.0055657       0.0000000        0.0000000000000000
      0.0055699       0.0000000        0.0000000000000000
      0.0055741       0.0000000        0.0000000000000000
      0.0055784       0.0000000        0.0000000000000000
      0.0055826       0.0000000        0.0000000000000000
      0.0055868       0.0000000        0.0000000000000000
      0.0055911       0.0000000        0.0000000000000000
      0.0055953       0.0000000        0.0000000000000000
      0.0055996       0.0000000        0.0000000000000000
      0.0056039       0.0000000        0.0000000000000000
      0.0056081       0.0000000        0.0000000000000000
      0.0056124       0.0000000        0.0000000000000000
      0.0056167       0.0000000        0.0000000000000000
      0.0056209       0.0000000        0.0000000000000000
      0.0056252       0.0000000        0.0000000000000000
      0.0056295       0.0000000        0.0000000000000000
      0.0056338       0.0000000        0.0000000000000000
      0.0056380       0.0000000        0.0000000000000000
      0.0056423       0.0000000        0.0000000000000000
      0.0056466       0.0000000        0.0000000000000000
      0.0056509       0.0000000        0.0000000000000000
      0.0056552       0.0000000        0.0000000000000000
      0.0056595       0.0000000        0.0000000000000000
      0.0056638       0.0000000        0.0000000000000000
      0.0056681       0.0000000        0.0000000000000000
      0.0056724       0.0000000        0.0000000000000000
      0.0056767       0.0000000        0.0000000000000000
      0.0056811       0.0000000        0.0000000000000000
      0.0056854       0.0000000        0.0000000000000000
      0.0056897       0.0000000        0.0000000000000000
      0.0056940       0.0000000        0.0000000000000000
      0.0056984       0.0000000        0.0000000000000000
      0.0057027       0.0000000        0.0000000000000000
      0.0057070       0.0000000        0.0000000000000000
      0.0057114       0.0000000        0.0000000000000000
      0.0057157       0.0000000        0.0000000000000000
      0.0057201       0.0000000        0.0000000000000000
      0.0057244       0.0000000        0.0000000000000000
      0.0057288       0.0000000        0.0000000000000000
      0.0057331       0.0000000        0.0000000000000000
      0.0057375       0.0000000        0.0000000000000000
      0.0057418       0.0000000        0.0000000000000000
      0.0057462       0.0000000        0.0000000000000000
      0.0057506       0.0000000        0.0000000000000000
      0.0057549       0.0000000        0.0000000000000000
      0.0057593       0.0000000        0.0000000000000000
      0.0057637       0.0000000        0.0000000000000000
      0.0057681       0.0000000        0.0000000000000000
      0.0057725       0.0000000        0.0000000000000000
      0.0057769       0.0000000        0.0000000000000000
      0.0057813       0.0000000        0.0000000000000000
      0.0057856       0.0000000        0.0000000000000000
      0.0057900       0.0000000        0.0000000000000000
      0.0057944       0.0000000        0.0000000000000000
      0.0057989       0.0000000        0.0000000000000000
      0.0058033       0.0000000        0.0000000000000000
      0.0058077       0.0000000        0.0000000000000000
      0.0058121       0.0000000        0.0000000000000000
      0.0058165       0.0000000        0.0000000000000000
      0.0058209       0.0000000        0.0000000000000000
      0.0058254       0.0000000        0.0000000000000000
      0.0058298       0.0000000        0.0000000000000000
      0.0058342       0.0000000        0.0000000000000000
      0.0058387       0.0000000        0.0000000000000000
      0.0058431       0.0000000        0.0000000000000000
      0.0058475       0.0000000        0.0000000000000000
      0.0058520       0.0000000        0.0000000000000000
      0.0058564       0.0000000        0.0000000000000000
      0.0058609       0.0000000        0.0000000000000000
      0.0058654       0.0000000        0.0000000000000000
      0.0058698       0.0000000        0.0000000000000000
      0.0058743       0.0000000        0.0000000000000000
      0.0058787       0.0000000        0.0000000000000000
      0.0058832       0.0000000        0.0000000000000000
      0.0058877       0.0000000        0.0000000000000000
      0.0058922       0.0000000        0.0000000000000000
      0.0058966       0.0000000        0.0000000000000000
      0.0059011       0.0000000        0.0000000000000000
      0.0059056       0.0000000        0.0000000000000000
      0.0059101       0.0000000        0.0000000000000000
      0.0059146       0.0000000        0.0000000000000000
      0.0059191       0.0000000        0.0000000000000000
      0.0059236       0.0000000        0.0000000000000000
      0.0059281       0.0000000        0.0000000000000000
      0.0059326       0.0000000        0.0000000000000000
      0.0059371       0.0000000        0.0000000000000000
      0.0059416       0.0000000        0.0000000000000000
      0.0059462       0.0000000        0.0000000000000000
      0.0059507       0.0000000        0.0000000000000000
      0.0059552       0.0000000        0.0000000000000000
      0.0059597       0.0000000        0.0000000000000000
      0.0059643       0.0000000        0.0000000000000000
      0.0059688       0.0000000        0.0000000000000000
      0.0059733       0.0000000        0.0000000000000000
      0.0059779       0.0000000        0.0000000000000000
      0.0059824       0.0000000        0.0000000000000000
      0.0059870       0.0000000        0.0000000000000000
      0.0059915       0.0000000        0.0000000000000000
      0.0059961       0.0000000        0.0000000000000000
      0.0060006       0.0000000        0.0000000000000000
      0.0060052       0.0000000        0.0000000000000000
      0.0060098       0.0000000        0.0000000000000000
      0.0060143       0.0000000        0.0000000000000000
      0.0060189       0.0000000        0.0000000000000000
      0.0060235       0.0000000        0.0000000000000000
      0.0060281       0.0000000        0.0000000000000000
      0.0060327       0.0000000        0.0000000000000000
      0.0060372       0.0000000        0.0000000000000000
      0.0060418       0.0000000        0.0000000000000000
      0.0060464       0.0000000        0.0000000000000000
      0.0060510       0.0000000        0.0000000000000000
      0.0060556       0.0000000        0.0000000000000000
      0.0060602       0.0000000        0.0000000000000000
      0.0060648       0.0000000        0.0000000000000000
      0.0060694       0.0000000        0.0000000000000000
      0.0060741       0.0000000        0.0000000000000000
      0.0060787       0.0000000        0.0000000000000000
      0.0060833       0.0000000        0.0000000000000000
      0.0060879       0.0000000        0.0000000000000000
      0.0060926       0.0000000        0.0000000000000000
      0.0060972       0.0000000        0.0000000000000000
      0.0061018       0.0000000        0.0000000000000000
      0.0061065       0.0000000        0.0000000000000000
      0.0061111       0.0000000        0.0000000000000000
      0.0061158       0.0000000        0.0000000000000000
      0.0061204       0.0000000        0.0000000000000000
      0.0061251       0.0000000        0.0000000000000000
      0.0061297       0.0000000        0.0000000000000000
      0.0061344       0.0000000        0.0000000000000000
      0.0061390       0.0000000        0.0000000000000000
      0.0061437       0.0000000        0.0000000000000000
      0.0061484       0.0000000        0.0000000000000000
      0.0061531       0.0000000        0.0000000000000000
      0.0061577       0.0000000        0.0000000000000000
      0.0061624       0.0000000        0.0000000000000000
      0.0061671       0.0000000        0.0000000000000000
      0.0061718       0.0000000        0.0000000000000000
      0.0061765       0.0000000        0.0000000000000000
      0.0061812       0.0000000        0.0000000000000000
      0.0061859       0.0000000        0.0000000000000000
      0.0061906       0.0000000        0.0000000000000000
      0.0061953       0.0000000        0.0000000000000000
      0.0062000       0.0000000        0.0000000000000000
      0.0062047       0.0000000        0.0000000000000000
      0.0062094       0.0000000        0.0000000000000000
      0.0062142       0.0000000        0.0000000000000000
      0.0062189       0.0000000        0.0000000000000000
      0.0062236       0.0000000        0.0000000000000000
      0.0062284       0.0000000        0.0000000000000000
      0.0062331       0.0000000        0.0000000000000000
      0.0062378       0.0000000        0.0000000000000000
      0.0062426       0.0000000        0.0000000000000000
      0.0062473       0.0000000        0.0000000000000000
      0.0062521       0.0000000        0.0000000000000000
      0.0062568       0.0000000        0.0000000000000000
      0.0062616       0.0000000        0.0000000000000000
      0.0062663       0.0000000        0.0000000000000000
      0.0062711       0.0000000        0.0000000000000000
      0.0062759       0.0000000        0.0000000000000000
      0.0062806       0.0000000        0.0000000000000000
      0.0062854       0.0000000        0.0000000000000000
      0.0062902       0.0000000        0.0000000000000000
      0.0062950       0.0000000        0.0000000000000000
      0.0062998       0.0000000        0.0000000000000000
      0.0063046       0.0000000        0.0000000000000000
      0.0063094       0.0000000        0.0000000000000000
      0.0063142       0.0000000        0.0000000000000000
      0.0063190       0.0000000        0.0000000000000000
      0.0063238       0.0000000        0.0000000000000000
      0.0063286       0.0000000        0.0000000000000000
      0.0063334       0.0000000        0.0000000000000000
      0.0063382       0.0000000        0.0000000000000000
      0.0063430       0.0000000        0.0000000000000000
      0.0063478       0.0000000        0.0000000000000000
      0.0063527       0.0000000        0.0000000000000000
      0.0063575       0.0000000        0.0000000000000000
      0.0063623       0.0000000        0.0000000000000000
      0.0063672       0.0000000        0.0000000000000000
      0.0063720       0.0000000        0.0000000000000000
      0.0063769       0.0000000        0.0000000000000000
      0.0063817       0.0000000        0.0000000000000000
      0.0063866       0.0000000        0.0000000000000000
      0.0063914       0.0000000        0.0000000000000000
      0.0063963       0.0000000        0.0000000000000000
      0.0064011       0.0000000        0.0000000000000000
      0.0064060       0.0000000        0.0000000000000000
      0.0064109       0.0000000        0.0000000000000000
      0.0064158       0.0000000        0.0000000000000000
      0.0064206       0.0000000        0.0000000000000000
      0.0064255       0.0000000        0.0000000000000000
      0.0064304       0.0000000        0.0000000000000000
      0.0064353       0.0000000        0.0000000000000000
      0.0064402       0.0000000        0.0000000000000000
      0.0064451       0.0000000        0.0000000000000000
      0.0064500       0.0000000        0.0000000000000000
      0.0064549       0.0000000        0.0000000000000000
      0.0064598       0.0000000        0.0000000000000000
      0.0064647       0.0000000        0.0000000000000000
      0.0064696       0.0000000        0.0000000000000000
      0.0064745       0.0000000        0.0000000000000000
      0.0064795       0.0000000        0.0000000000000000
      0.0064844       0.0000000        0.0000000000000000
      0.0064893       0.0000000        0.0000000000000000
      0.0064943       0.0000000        0.0000000000000000
      0.0064992       0.0000000        0.0000000000000000
      0.0065041       0.0000000        0.0000000000000000
      0.0065091       0.0000000        0.0000000000000000
      0.0065140       0.0000000        0.0000000000000000
      0.0065190       0.0000000        0.0000000000000000
      0.0065239       0.0000000        0.0000000000000000
      0.0065289       0.0000000        0.0000000000000000
      0.0065339       0.0000000        0.0000000000000000
      0.0065388       0.0000000        0.0000000000000000
      0.0065438       0.0000000        0.0000000000000000
      0.0065488       0.0000000        0.0000000000000000
      0.0065538       0.0000000        0.0000000000000000
      0.0065587       0.0000000        0.0000000000000000
      0.0065637       0.0000000        0.0000000000000000
      0.0065687       0.0000000        0.0000000000000000
      0.0065737       0.0000000        0.0000000000000000
      0.0065787       0.0000000        0.0000000000000000
      0.0065837       0.0000000        0.0000000000000000
      0.0065887       0.0000000        0.0000000000000000
      0.0065937       0.0000000        0.0000000000000000
      0.0065988       0.0000000        0.0000000000000000
      0.0066038       0.0000000        0.0000000000000000
      0.0066088       0.0000000        0.0000000000000000
      0.0066138       0.0000000        0.0000000000000000
      0.0066188       0.0000000        0.0000000000000000
      0.0066239       0.0000000        0.0000000000000000
      0.0066289       0.0000000        0.0000000000000000
      0.0066340       0.0000000        0.0000000000000000
      0.0066390       0.0000000        0.0000000000000000
      0.0066440       0.0000000        0.0000000000000000
      0.0066491       0.0000000        0.0000000000000000
      0.0066542       0.0000000        0.0000000000000000
      0.0066592       0.0000000        0.0000000000000000
      0.0066643       0.0000000        0.0000000000000000
      0.0066693       0.0000000        0.0000000000000000
      0.0066744       0.0000000        0.0000000000000000
      0.0066795       0.0000000        0.0000000000000000
      0.0066846       0.0000000        0.0000000000000000
      0.0066897       0.0000000        0.0000000000000000
      0.0066947       0.0000000        0.0000000000000000
      0.0066998       0.0000000        0.0000000000000000
      0.0067049       0.0000000        0.0000000000000000
      0.0067100       0.0000000        0.0000000000000000
      0.0067151       0.0000000        0.0000000000000000
      0.0067202       0.0000000        0.0000000000000000
      0.0067253       0.0000000        0.0000000000000000
      0.0067305       0.0000000        0.0000000000000000
      0.0067356       0.0000000        0.0000000000000000
      0.0067407       0.0000000        0.0000000000000000
      0.0067458       0.0000000        0.0000000000000000
      0.0067510       0.0000000        0.0000000000000000
      0.0067561       0.0000000        0.0000000000000000
      0.0067612       0.0000000        0.0000000000000000
      0.0067664       0.0000000        0.0000000000000000
      0.0067715       0.0000000        0.0000000000000000
      0.0067767       0.0000000        0.0000000000000000
      0.0067818       0.0000000        0.0000000000000000
      0.0067870       0.0000000        0.0000000000000000
      0.0067921       0.0000000        0.0000000000000000
      0.0067973       0.0000000        0.0000000000000000
      0.0068025       0.0000000        0.0000000000000000
      0.0068076       0.0000000        0.0000000000000000
      0.0068128       0.0000000        0.0000000000000000
      0.0068180       0.0000000        0.0000000000000000
      0.0068232       0.0000000        0.0000000000000000
      0.0068284       0.0000000        0.0000000000000000
      0.0068336       0.0000000        0.0000000000000000
      0.0068388       0.0000000        0.0000000000000000
      0.0068440       0.0000000        0.0000000000000000
      0.0068492       0.0000000        0.0000000000000000
      0.0068544       0.0000000        0.0000000000000000
      0.0068596       0.0000000        0.0000000000000000
      0.0068648       0.0000000        0.0000000000000000
      0.0068700       0.0000000        0.0000000000000000
      0.0068752       0.0000000        0.0000000000000000
      0.0068805       0.0000000        0.0000000000000000
      0.0068857       0.0000000        0.0000000000000000
      0.0068909       0.0000000        0.0000000000000000
      0.0068962       0.0000000        0.0000000000000000
      0.0069014       0.0000000        0.0000000000000000
      0.0069067       0.0000000        0.0000000000000000
      0.0069119       0.0000000        0.0000000000000000
      0.0069172       0.0000000        0.0000000000000000
      0.0069224       0.0000000        0.0000000000000000
      0.0069277       0.0000000        0.0000000000000000
      0.0069330       0.0000000        0.0000000000000000
      0.0069382       0.0000000        0.0000000000000000
      0.0069435       0.0000000        0.0000000000000000
      0.0069488       0.0000000        0.0000000000000000
      0.0069541       0.0000000        0.0000000000000000
      0.0069594       0.0000000        0.0000000000000000
      0.0069647       0.0000000        0.0000000000000000
      0.0069700       0.0000000        0.0000000000000000
      0.0069753       0.0000000        0.0000000000000000
      0.0069806       0.0000000        0.0000000000000000
      0.0069859       0.0000000        0.0000000000000000
      0.0069912       0.0000000        0.0000000000000000
      0.0069965       0.0000000        0.0000000000000000
      0.0070018       0.0000000        0.0000000000000000
      0.0070071       0.0000000        0.0000000000000000
      0.0070125       0.0000000        0.0000000000000000
      0.0070178       0.0000000        0.0000000000000000
      0.0070231       0.0000000        0.0000000000000000
      0.0070285       0.0000000        0.0000000000000000
      0.0070338       0.0000000        0.0000000000000000
      0.0070392       0.0000000        0.0000000000000000
      0.0070445       0.0000000        0.0000000000000000
      0.0070499       0.0000000        0.0000000000000000
      0.0070552       0.0000000        0.0000000000000000
      0.0070606       0.0000000        0.0000000000000000
      0.0070660       0.0000000        0.0000000000000000
      0.0070713       0.0000000        0.0000000000000000
      0.0070767       0.0000000        0.0000000000000000
      0.0070821       0.0000000        0.0000000000000000
      0.0070875       0.0000000        0.0000000000000000
      0.0070929       0.0000000        0.0000000000000000
      0.0070983       0.0000000        0.0000000000000000
      0.0071037       0.0000000        0.0000000000000000
      0.0071091       0.0000000        0.0000000000000000
      0.0071145       0.0000000        0.0000000000000000
      0.0071199       0.0000000        0.0000000000000000
      0.0071253       0.0000000        0.0000000000000000
      0.0071307       0.0000000        0.0000000000000000
      0.0071361       0.0000000        0.0000000000000000
      0.0071416       0.0000000        0.0000000000000000
      0.0071470       0.0000000        0.0000000000000000
      0.0071524       0.0000000        0.0000000000000000
      0.0071579       0.0000000        0.0000000000000000
      0.0071633       0.0000000        0.0000000000000000
      0.0071688       0.0000000        0.0000000000000000
      0.0071742       0.0000000        0.0000000000000000
      0.0071797       0.0000000        0.0000000000000000
      0.0071851       0.0000000        0.0000000000000000
      0.0071906       0.0000000        0.0000000000000000
      0.0071961       0.0000000        0.0000000000000000
      0.0072015       0.0000000        0.0000000000000000
      0.0072070       0.0000000        0.0000000000000000
      0.0072125       0.0000000        0.0000000000000000
      0.0072180       0.0000000        0.0000000000000000
      0.0072235       0.0000000        0.0000000000000000
      0.0072290       0.0000000        0.0000000000000000
      0.0072344       0.0000000        0.0000000000000000
      0.0072400       0.0000000        0.0000000000000000
      0.0072455       0.0000000        0.0000000000000000
      0.0072510       0.0000000        0.0000000000000000
      0.0072565       0.0000000        0.0000000000000000
      0.0072620       0.0000000        0.0000000000000000
      0.0072675       0.0000000        0.0000000000000000
      0.0072730       0.0000000        0.0000000000000000
      0.0072786       0.0000000        0.0000000000000000
      0.0072841       0.0000000        0.0000000000000000
      0.0072896       0.0000000        0.0000000000000000
      0.0072952       0.0000000        0.0000000000000000
      0.0073007       0.0000000        0.0000000000000000
      0.0073063       0.0000000        0.0000000000000000
      0.0073118       0.0000000        0.0000000000000000
      0.0073174       0.0000000        0.0000000000000000
      0.0073230       0.0000000        0.0000000000000000
      0.0073285       0.0000000        0.0000000000000000
      0.0073341       0.0000000        0.0000000000000000
      0.0073397       0.0000000        0.0000000000000000
      0.0073453       0.0000000        0.0000000000000000
      0.0073509       0.0000000        0.0000000000000000
      0.0073564       0.0000000        0.0000000000000000
      0.0073620       0.0000000        0.0000000000000000
      0.0073676       0.0000000        0.0000000000000000
      0.0073732       0.0000000        0.0000000000000000
      0.0073788       0.0000000        0.0000000000000000
      0.0073845       0.0000000        0.0000000000000000
      0.0073901       0.0000000        0.0000000000000000
      0.0073957       0.0000000        0.0000000000000000
      0.0074013       0.0000000        0.0000000000000000
      0.0074069       0.0000000        0.0000000000000000
      0.0074126       0.0000000        0.0000000000000000
      0.0074182       0.0000000        0.0000000000000000
      0.0074239       0.0000000        0.0000000000000000
      0.0074295       0.0000000        0.0000000000000000
      0.0074351       0.0000000        0.0000000000000000
      0.0074408       0.0000000        0.0000000000000000
      0.0074465       0.0000000        0.0000000000000000
      0.0074521       0.0000000        0.0000000000000000
      0.0074578       0.0000000        0.0000000000000000
      0.0074635       0.0000000        0.0000000000000000
      0.0074691       0.0000000        0.0000000000000000
      0.0074748       0.0000000        0.0000000000000000
      0.0074805       0.0000000        0.0000000000000000
      0.0074862       0.0000000        0.0000000000000000
      0.0074919       0.0000000        0.0000000000000000
      0.0074976       0.0000000        0.0000000000000000
      0.0075033       0.0000000        0.0000000000000000
      0.0075090       0.0000000        0.0000000000000000
      0.0075147       0.0000000        0.0000000000000000
      0.0075204       0.0000000        0.0000000000000000
      0.0075261       0.0000000        0.0000000000000000
      0.0075318       0.0000000        0.0000000000000000
      0.0075376       0.0000000        0.0000000000000000
      0.0075433       0.0000000        0.0000000000000000
      0.0075490       0.0000000        0.0000000000000000
      0.0075548       0.0000000        0.0000000000000000
      0.0075605       0.0000000        0.0000000000000000
      0.0075663       0.0000000        0.0000000000000000
      0.0075720       0.0000000        0.0000000000000000
      0.0075778       0.0000000        0.0000000000000000
      0.0075836       0.0000000        0.0000000000000000
      0.0075893       0.0000000        0.0000000000000000
      0.0075951       0.0000000        0.0000000000000000
      0.0076009       0.0000000        0.0000000000000000
      0.0076066       0.0000000        0.0000000000000000
      0.0076124       0.0000000        0.0000000000000000
      0.0076182       0.0000000        0.0000000000000000
      0.0076240       0.0000000        0.0000000000000000
      0.0076298       0.0000000        0.0000000000000000
      0.0076356       0.0000000        0.0000000000000000
      0.0076414       0.0000000        0.0000000000000000
      0.0076472       0.0000000        0.0000000000000000
      0.0076530       0.0000000        0.0000000000000000
      0.0076589       0.0000000        0.0000000000000000
      0.0076647       0.0000000        0.0000000000000000
      0.0076705       0.0000000        0.0000000000000000
      0.0076763       0.0000000        0.0000000000000000
      0.0076822       0.0000000        0.0000000000000000
      0.0076880       0.0000000        0.0000000000000000
      0.0076939       0.0000000        0.0000000000000000
      0.0076997       0.0000000        0.0000000000000000
      0.0077056       0.0000000        0.0000000000000000
      0.0077114       0.0000000        0.0000000000000000
      0.0077173       0.0000000        0.0000000000000000
      0.0077232       0.0000000        0.0000000000000000
      0.0077290       0.0000000        0.0000000000000000
      0.0077349       0.0000000        0.0000000000000000
      0.0077408       0.0000000        0.0000000000000000
      0.0077467       0.0000000        0.0000000000000000
      0.0077526       0.0000000        0.0000000000000000
      0.0077585       0.0000000        0.0000000000000000
      0.0077644       0.0000000        0.0000000000000000
      0.0077703       0.0000000        0.0000000000000000
      0.0077762       0.0000000        0.0000000000000000
      0.0077821       0.0000000        0.0000000000000000
      0.0077880       0.0000000        0.0000000000000000
      0.0077939       0.0000000        0.0000000000000000
      0.0077999       0.0000000        0.0000000000000000
      0.0078058       0.0000000        0.0000000000000000
      0.0078117       0.0000000        0.0000000000000000
      0.0078177       0.0000000        0.0000000000000000
      0.0078236       0.0000000        0.0000000000000000
      0.0078296       0.0000000        0.0000000000000000
      0.0078355       0.0000000        0.0000000000000000
      0.0078415       0.0000000        0.0000000000000000
      0.0078474       0.0000000        0.0000000000000000
      0.0078534       0.0000000        0.0000000000000000
      0.0078594       0.0000000        0.0000000000000000
      0.0078654       0.0000000        0.0000000000000000
      0.0078713       0.0000000        0.0000000000000000
      0.0078773       0.0000000        0.0000000000000000
      0.0078833       0.0000000        0.0000000000000000
      0.0078893       0.0000000        0.0000000000000000
      0.0078953       0.0000000        0.0000000000000000
      0.0079013       0.0000000        0.0000000000000000
      0.0079073       0.0000000        0.0000000000000000
      0.0079133       0.0000000        0.0000000000000000
      0.0079193       0.0000000        0.0000000000000000
      0.0079254       0.0000000        0.0000000000000000
      0.0079314       0.0000000        0.0000000000000000
      0.0079374       0.0000000        0.0000000000000000
      0.0079435       0.0000000        0.0000000000000000
      0.0079495       0.0000000        0.0000000000000000
      0.0079555       0.0000000        0.0000000000000000
      0.0079616       0.0000000        0.0000000000000000
      0.0079676       0.0000000        0.0000000000000000
      0.0079737       0.0000000        0.0000000000000000
      0.0079798       0.0000000        0.0000000000000000
      0.0079858       0.0000000        0.0000000000000000
      0.0079919       0.0000000        0.0000000000000000
      0.0079980       0.0000000        0.0000000000000000
      0.0080041       0.0000000        0.0000000000000000
      0.0080102       0.0000000        0.0000000000000000
      0.0080162       0.0000000        0.0000000000000000
      0.0080223       0.0000000        0.0000000000000000
      0.0080284       0.0000000        0.0000000000000000
      0.0080345       0.0000000        0.0000000000000000
      0.0080407       0.0000000        0.0000000000000000
      0.0080468       0.0000000        0.0000000000000000
      0.0080529       0.0000000        0.0000000000000000
      0.0080590       0.0000000        0.0000000000000000
      0.0080651       0.0000000        0.0000000000000000
      0.0080713       0.0000000        0.0000000000000000
      0.0080774       0.0000000        0.0000000000000000
      0.0080836       0.0000000        0.0000000000000000
      0.0080897       0.0000000        0.0000000000000000
